form_id,lexeme,cell,phon_form
1178,omerkntnai,fut.pfv.irr.3act.sgact.1und.nsgund.nplu,ⁿtmɛrba
1179,omerkntnai,fut.pfv.irr.3act.sgact.2und.sgund.nplu,ⁿtmɛrba
1180,omerkntnai,fut.pfv.irr.3act.sgact.2und.nsgund.nplu,srmɛrba
1181,omerkntnai,fut.pfv.irr.3act.sgact.3und.sgund.fem.nplu,brmɛrba
1182,omerkntnai,fut.pfv.irr.3act.sgact.3und.sgund.def.nplu,srmɛrba
1183,omerkntnai,fut.pfv.irr.3act.sgact.3und.nsgund.nplu,srmɛrba
1184,omerkntnai,fut.pfv.irr.3act.nsgact.1und.sgund.nplu,brmɛrbamɛ
1185,omerkntnai,fut.pfv.irr.3act.nsgact.1und.nsgund.nplu,ⁿtmɛrbamɛ
1186,omerkntnai,fut.pfv.irr.3act.nsgact.2und.sgund.nplu,ⁿtmɛrbamɛ
1187,omerkntnai,fut.pfv.irr.3act.nsgact.2und.nsgund.nplu,srmɛrbamɛ
1188,omerkntnai,fut.pfv.irr.3act.nsgact.3und.sgund.fem.nplu,brmɛrbamɛ
1189,omerkntnai,fut.pfv.irr.3act.nsgact.3und.sgund.def.nplu,srmɛrbamɛ
1190,omerkntnai,fut.pfv.irr.3act.nsgact.3und.nsgund.nplu,srmɛrbamɛ
1191,omerkntnai,fut.pfv.pot.1act.sgact.2und.sgund.nplu,ⁿtmɛrbaɔmɔ
1192,omerkntnai,fut.pfv.pot.1act.sgact.2und.nsgund.nplu,srmɛrbaɔmɔ
1193,omerkntnai,fut.pfv.pot.1act.sgact.3und.sgund.fem.nplu,brmɛrbaɔmɔ
1194,omerkntnai,fut.pfv.pot.1act.sgact.3und.sgund.def.nplu,srmɛrbaɔmɔ
1195,omerkntnai,fut.pfv.pot.1act.sgact.3und.nsgund.nplu,srmɛrbaɔmɔ
1196,omerkntnai,fut.pfv.pot.1act.nsgact.2und.sgund.nplu,ⁿtmɛrbaɔmɔɛj
1197,omerkntnai,fut.pfv.pot.1act.nsgact.2und.nsgund.nplu,srmɛrbaɔmɔɛj
1198,omerkntnai,fut.pfv.pot.1act.nsgact.3und.sgund.fem.nplu,brmɛrbaɔmɔɛj
1199,omerkntnai,fut.pfv.pot.1act.nsgact.3und.sgund.def.nplu,srmɛrbaɔmɔɛj
1200,omerkntnai,fut.pfv.pot.1act.nsgact.3und.nsgund.nplu,srmɛrbaɔmɔɛj
1201,omerkntnai,fut.pfv.pot.2act.sgact.1und.sgund.nplu,bmɛrbaɔmɔ
1202,omerkntnai,fut.pfv.pot.2act.sgact.1und.nsgund.nplu,ⁿtmɛrbaɔmɔ
1203,omerkntnai,fut.pfv.pot.2act.sgact.3und.sgund.fem.nplu,bmɛrbaɔmɔ
1204,omerkntnai,fut.pfv.pot.2act.sgact.3und.sgund.def.nplu,smɛrbaɔmɔ
1205,omerkntnai,fut.pfv.pot.2act.sgact.3und.nsgund.nplu,smɛrbaɔmɔ
1206,omerkntnai,fut.pfv.pot.2act.nsgact.1und.sgund.nplu,bmɛrbaɔmɔɛj
1207,omerkntnai,fut.pfv.pot.2act.nsgact.1und.nsgund.nplu,ⁿtmɛrbaɔmɔɛj
1208,omerkntnai,fut.pfv.pot.2act.nsgact.3und.sgund.fem.nplu,bmɛrbaɔmɔɛj
1209,omerkntnai,fut.pfv.pot.2act.nsgact.3und.sgund.def.nplu,smɛrbaɔmɔɛj
1210,omerkntnai,fut.pfv.pot.2act.nsgact.3und.nsgund.nplu,smɛrbaɔmɔɛj
1211,omerkntnai,fut.pfv.pot.3act.sgact.1und.sgund.nplu,brmɛrbaɔmɔ
1212,omerkntnai,fut.pfv.pot.3act.sgact.1und.nsgund.nplu,ⁿtmɛrbaɔmɔ
1213,omerkntnai,fut.pfv.pot.3act.sgact.2und.sgund.nplu,ⁿtmɛrbaɔmɔ
1214,omerkntnai,fut.pfv.pot.3act.sgact.2und.nsgund.nplu,srmɛrbaɔmɔ
1215,omerkntnai,fut.pfv.pot.3act.sgact.3und.sgund.fem.nplu,brmɛrbaɔmɔ
1216,omerkntnai,fut.pfv.pot.3act.sgact.3und.sgund.def.nplu,srmɛrbaɔmɔ
1217,omerkntnai,fut.pfv.pot.3act.sgact.3und.nsgund.nplu,srmɛrbaɔmɔ
1218,omerkntnai,fut.pfv.pot.3act.nsgact.1und.sgund.nplu,brmɛrbaɔmɔmɛ
1219,omerkntnai,fut.pfv.pot.3act.nsgact.1und.nsgund.nplu,ⁿtmɛrbaɔmɔmɛ
1220,omerkntnai,fut.pfv.pot.3act.nsgact.2und.sgund.nplu,ⁿtmɛrbaɔmɔmɛ
1221,omerkntnai,fut.pfv.pot.3act.nsgact.2und.nsgund.nplu,srmɛrbaɔmɔmɛ
1222,omerkntnai,fut.pfv.pot.3act.nsgact.3und.sgund.fem.nplu,brmɛrbaɔmɔmɛ
1223,omerkntnai,fut.pfv.pot.3act.nsgact.3und.sgund.def.nplu,srmɛrbaɔmɔmɛ
1224,omerkntnai,fut.pfv.pot.3act.nsgact.3und.nsgund.nplu,srmɛrbaɔmɔmɛ
1225,omerkntnai,fut.pfv.imp.1act.sgact.2und.sgund.nplu,knmɛrba
1226,omerkntnai,fut.pfv.imp.1act.sgact.2und.nsgund.nplu,srmɛrba
1227,omerkntnai,fut.pfv.imp.1act.sgact.3und.sgund.fem.nplu,brmɛrba
1228,omerkntnai,fut.pfv.imp.1act.sgact.3und.sgund.def.nplu,srmɛrba
1229,omerkntnai,fut.pfv.imp.1act.sgact.3und.nsgund.nplu,srmɛrba
1230,omerkntnai,fut.pfv.imp.1act.nsgact.2und.sgund.nplu,knmɛrbaɛj
1231,omerkntnai,fut.pfv.imp.1act.nsgact.2und.nsgund.nplu,srmɛrbaɛj
1232,omerkntnai,fut.pfv.imp.1act.nsgact.3und.sgund.fem.nplu,brmɛrbaɛj
1233,omerkntnai,fut.pfv.imp.1act.nsgact.3und.sgund.def.nplu,srmɛrbaɛj
1234,omerkntnai,fut.pfv.imp.1act.nsgact.3und.nsgund.nplu,srmɛrbaɛj
1235,omerkntnai,fut.pfv.imp.2act.sgact.1und.sgund.nplu,bmɛrba
1236,omerkntnai,fut.pfv.imp.2act.sgact.1und.nsgund.nplu,knmɛrba
1237,omerkntnai,fut.pfv.imp.2act.sgact.3und.sgund.fem.nplu,bmɛrba
1238,omerkntnai,fut.pfv.imp.2act.sgact.3und.sgund.def.nplu,smɛrba
1239,omerkntnai,fut.pfv.imp.2act.sgact.3und.nsgund.nplu,smɛrba
1240,omerkntnai,fut.pfv.imp.2act.nsgact.1und.sgund.nplu,bmɛrbaɛj
1241,omerkntnai,fut.pfv.imp.2act.nsgact.1und.nsgund.nplu,knmɛrbaɛj
1242,omerkntnai,fut.pfv.imp.2act.nsgact.3und.sgund.fem.nplu,bmɛrbaɛj
1243,omerkntnai,fut.pfv.imp.2act.nsgact.3und.sgund.def.nplu,smɛrbaɛj
1244,omerkntnai,fut.pfv.imp.2act.nsgact.3und.nsgund.nplu,smɛrbaɛj
1245,omerkntnai,fut.pfv.imp.3act.sgact.1und.sgund.nplu,brmɛrba
1246,omerkntnai,fut.pfv.imp.3act.sgact.1und.nsgund.nplu,knmɛrba
1247,omerkntnai,fut.pfv.imp.3act.sgact.2und.sgund.nplu,knmɛrba
1248,omerkntnai,fut.pfv.imp.3act.sgact.2und.nsgund.nplu,srmɛrba
1249,omerkntnai,fut.pfv.imp.3act.sgact.3und.sgund.fem.nplu,brmɛrba
1250,omerkntnai,fut.pfv.imp.3act.sgact.3und.sgund.def.nplu,srmɛrba
1251,omerkntnai,fut.pfv.imp.3act.sgact.3und.nsgund.nplu,srmɛrba
1252,omerkntnai,fut.pfv.imp.3act.nsgact.1und.sgund.nplu,brmɛrbamɛ
1253,omerkntnai,fut.pfv.imp.3act.nsgact.1und.nsgund.nplu,knmɛrbamɛ
1254,omerkntnai,fut.pfv.imp.3act.nsgact.2und.sgund.nplu,knmɛrbamɛ
1255,omerkntnai,fut.pfv.imp.3act.nsgact.2und.nsgund.nplu,srmɛrbamɛ
1256,omerkntnai,fut.pfv.imp.3act.nsgact.3und.sgund.fem.nplu,brmɛrbamɛ
1257,omerkntnai,fut.pfv.imp.3act.nsgact.3und.sgund.def.nplu,srmɛrbamɛ
1258,omerkntnai,fut.pfv.imp.3act.nsgact.3und.nsgund.nplu,srmɛrbamɛ
1259,omerkntnai,pres.dur.real.1act.sgact.2und.sgund.nplu,nmɛrk
1260,omerkntnai,pres.dur.real.1act.sgact.2und.sgund.plu,nmɛrba
1261,omerkntnai,pres.dur.real.1act.sgact.2und.nsgund.nplu,jmɛrk
1262,omerkntnai,pres.dur.real.1act.sgact.2und.nsgund.plu,jmɛrba
1263,omerkntnai,pres.dur.real.1act.sgact.3und.sgund.fem.nplu,wmɛrk
1264,omerkntnai,pres.dur.real.1act.sgact.3und.sgund.fem.plu,wmɛrba
1265,omerkntnai,pres.dur.real.1act.sgact.3und.sgund.def.nplu,jmɛrk
1266,omerkntnai,pres.dur.real.1act.sgact.3und.sgund.def.plu,jmɛrba
1267,omerkntnai,pres.dur.real.1act.sgact.3und.nsgund.nplu,jmɛrk
1268,omerkntnai,pres.dur.real.1act.sgact.3und.nsgund.plu,jmɛrba
1269,omerkntnai,pres.dur.real.1act.nsgact.2und.sgund.nplu,nmɛrkj
1270,omerkntnai,pres.dur.real.1act.nsgact.2und.sgund.plu,nmɛrbaj
1271,omerkntnai,pres.dur.real.1act.nsgact.2und.nsgund.nplu,jmɛrkj
1272,omerkntnai,pres.dur.real.1act.nsgact.2und.nsgund.plu,jmɛrbaj
1273,omerkntnai,pres.dur.real.1act.nsgact.3und.sgund.fem.nplu,wmɛrkj
1274,omerkntnai,pres.dur.real.1act.nsgact.3und.sgund.fem.plu,wmɛrbaj
1275,omerkntnai,pres.dur.real.1act.nsgact.3und.sgund.def.nplu,jmɛrkj
1276,omerkntnai,pres.dur.real.1act.nsgact.3und.sgund.def.plu,jmɛrbaj
1277,omerkntnai,pres.dur.real.1act.nsgact.3und.nsgund.nplu,jmɛrkj
1278,omerkntnai,pres.dur.real.1act.nsgact.3und.nsgund.plu,jmɛrbaj
1279,omerkntnai,pres.dur.real.2act.sgact.1und.sgund.nplu,wmɛrk
1280,omerkntnai,pres.dur.real.2act.sgact.1und.sgund.plu,wmɛrba
1281,omerkntnai,pres.dur.real.2act.sgact.1und.nsgund.nplu,nmɛrk
1282,omerkntnai,pres.dur.real.2act.sgact.1und.nsgund.plu,nmɛrba
1283,omerkntnai,pres.dur.real.2act.sgact.3und.sgund.fem.nplu,wmɛrk
1284,omerkntnai,pres.dur.real.2act.sgact.3und.sgund.fem.plu,wmɛrba
1285,omerkntnai,pres.dur.real.2act.sgact.3und.sgund.def.nplu,jmɛrk
1286,omerkntnai,pres.dur.real.2act.sgact.3und.sgund.def.plu,jmɛrba
1287,omerkntnai,pres.dur.real.2act.sgact.3und.nsgund.nplu,jmɛrk
1288,omerkntnai,pres.dur.real.2act.sgact.3und.nsgund.plu,jmɛrba
1289,omerkntnai,pres.dur.real.2act.nsgact.1und.sgund.nplu,wmɛrkj
1290,omerkntnai,pres.dur.real.2act.nsgact.1und.sgund.plu,wmɛrbaj
1291,omerkntnai,pres.dur.real.2act.nsgact.1und.nsgund.nplu,nmɛrkj
1292,omerkntnai,pres.dur.real.2act.nsgact.1und.nsgund.plu,nmɛrbaj
1293,omerkntnai,pres.dur.real.2act.nsgact.3und.sgund.fem.nplu,wmɛrkj
1294,omerkntnai,pres.dur.real.2act.nsgact.3und.sgund.fem.plu,wmɛrbaj
1295,omerkntnai,pres.dur.real.2act.nsgact.3und.sgund.def.nplu,jmɛrkj
1296,omerkntnai,pres.dur.real.2act.nsgact.3und.sgund.def.plu,jmɛrbaj
1297,omerkntnai,pres.dur.real.2act.nsgact.3und.nsgund.nplu,jmɛrkj
1298,omerkntnai,pres.dur.real.2act.nsgact.3und.nsgund.plu,jmɛrbaj
1299,omerkntnai,pres.dur.real.3act.sgact.1und.sgund.nplu,wmɛrk
1300,omerkntnai,pres.dur.real.3act.sgact.1und.sgund.plu,wmɛrba
1301,omerkntnai,pres.dur.real.3act.sgact.1und.nsgund.nplu,nmɛrk
1302,omerkntnai,pres.dur.real.3act.sgact.1und.nsgund.plu,nmɛrba
1303,omerkntnai,pres.dur.real.3act.sgact.2und.sgund.nplu,nmɛrk
1304,omerkntnai,pres.dur.real.3act.sgact.2und.sgund.plu,nmɛrba
1305,omerkntnai,pres.dur.real.3act.sgact.2und.nsgund.nplu,jmɛrk
1306,omerkntnai,pres.dur.real.3act.sgact.2und.nsgund.plu,jmɛrba
1307,omerkntnai,pres.dur.real.3act.sgact.3und.sgund.fem.nplu,wmɛrk
1308,omerkntnai,pres.dur.real.3act.sgact.3und.sgund.fem.plu,wmɛrba
1309,omerkntnai,pres.dur.real.3act.sgact.3und.sgund.def.nplu,jmɛrk
1310,omerkntnai,pres.dur.real.3act.sgact.3und.sgund.def.plu,jmɛrba
1311,omerkntnai,pres.dur.real.3act.sgact.3und.nsgund.nplu,jmɛrk
1312,omerkntnai,pres.dur.real.3act.sgact.3und.nsgund.plu,jmɛrba
1313,omerkntnai,pres.dur.real.3act.nsgact.1und.sgund.nplu,wmɛrkj
1314,omerkntnai,pres.dur.real.3act.nsgact.1und.sgund.plu,wmɛrbaj
1315,omerkntnai,pres.dur.real.3act.nsgact.1und.nsgund.nplu,nmɛrkj
1316,omerkntnai,pres.dur.real.3act.nsgact.1und.nsgund.plu,nmɛrbaj
1317,omerkntnai,pres.dur.real.3act.nsgact.2und.sgund.nplu,nmɛrkj
1318,omerkntnai,pres.dur.real.3act.nsgact.2und.sgund.plu,nmɛrbaj
1319,omerkntnai,pres.dur.real.3act.nsgact.2und.nsgund.nplu,jmɛrkj
1320,omerkntnai,pres.dur.real.3act.nsgact.2und.nsgund.plu,jmɛrbaj
1321,omerkntnai,pres.dur.real.3act.nsgact.3und.sgund.fem.nplu,wmɛrkj
1322,omerkntnai,pres.dur.real.3act.nsgact.3und.sgund.fem.plu,wmɛrbaj
1323,omerkntnai,pres.dur.real.3act.nsgact.3und.sgund.def.nplu,jmɛrkj
1324,omerkntnai,pres.dur.real.3act.nsgact.3und.sgund.def.plu,jmɛrbaj
1325,omerkntnai,pres.dur.real.3act.nsgact.3und.nsgund.nplu,jmɛrkj
1326,omerkntnai,pres.dur.real.3act.nsgact.3und.nsgund.plu,jmɛrbaj
1327,omerkntnai,pres.dur.pot.1act.sgact.2und.sgund.nplu,nmɛrk
1328,omerkntnai,pres.dur.pot.1act.sgact.2und.sgund.plu,nmɛrba
1329,omerkntnai,pres.dur.pot.1act.sgact.2und.nsgund.nplu,jmɛrk
1330,omerkntnai,pres.dur.pot.1act.sgact.2und.nsgund.plu,jmɛrba
1331,omerkntnai,pres.dur.pot.1act.sgact.3und.sgund.fem.nplu,wmɛrk
1332,omerkntnai,pres.dur.pot.1act.sgact.3und.sgund.fem.plu,wmɛrba
1333,omerkntnai,pres.dur.pot.1act.sgact.3und.sgund.def.nplu,jmɛrk
1334,omerkntnai,pres.dur.pot.1act.sgact.3und.sgund.def.plu,jmɛrba
1335,omerkntnai,pres.dur.pot.1act.sgact.3und.nsgund.nplu,jmɛrk
1336,omerkntnai,pres.dur.pot.1act.sgact.3und.nsgund.plu,jmɛrba
1337,omerkntnai,pres.dur.pot.1act.nsgact.2und.sgund.nplu,nmɛrkj
1338,omerkntnai,pres.dur.pot.1act.nsgact.2und.sgund.plu,nmɛrbaj
1339,omerkntnai,pres.dur.pot.1act.nsgact.2und.nsgund.nplu,jmɛrkj
1340,omerkntnai,pres.dur.pot.1act.nsgact.2und.nsgund.plu,jmɛrbaj
1341,omerkntnai,pres.dur.pot.1act.nsgact.3und.sgund.fem.nplu,wmɛrkj
1342,omerkntnai,pres.dur.pot.1act.nsgact.3und.sgund.fem.plu,wmɛrbaj
1343,omerkntnai,pres.dur.pot.1act.nsgact.3und.sgund.def.nplu,jmɛrkj
1344,omerkntnai,pres.dur.pot.1act.nsgact.3und.sgund.def.plu,jmɛrbaj
1345,omerkntnai,pres.dur.pot.1act.nsgact.3und.nsgund.nplu,jmɛrkj
1346,omerkntnai,pres.dur.pot.1act.nsgact.3und.nsgund.plu,jmɛrbaj
1347,omerkntnai,pres.dur.pot.2act.sgact.1und.sgund.nplu,wmɛrk
1348,omerkntnai,pres.dur.pot.2act.sgact.1und.sgund.plu,wmɛrba
1349,omerkntnai,pres.dur.pot.2act.sgact.1und.nsgund.nplu,nmɛrk
1350,omerkntnai,pres.dur.pot.2act.sgact.1und.nsgund.plu,nmɛrba
1351,omerkntnai,pres.dur.pot.2act.sgact.3und.sgund.fem.nplu,wmɛrk
1352,omerkntnai,pres.dur.pot.2act.sgact.3und.sgund.fem.plu,wmɛrba
1353,omerkntnai,pres.dur.pot.2act.sgact.3und.sgund.def.nplu,jmɛrk
1354,omerkntnai,pres.dur.pot.2act.sgact.3und.sgund.def.plu,jmɛrba
1355,omerkntnai,pres.dur.pot.2act.sgact.3und.nsgund.nplu,jmɛrk
1356,omerkntnai,pres.dur.pot.2act.sgact.3und.nsgund.plu,jmɛrba
1357,omerkntnai,pres.dur.pot.2act.nsgact.1und.sgund.nplu,wmɛrkj
1358,omerkntnai,pres.dur.pot.2act.nsgact.1und.sgund.plu,wmɛrbaj
1359,omerkntnai,pres.dur.pot.2act.nsgact.1und.nsgund.nplu,nmɛrkj
1360,omerkntnai,pres.dur.pot.2act.nsgact.1und.nsgund.plu,nmɛrbaj
1361,omerkntnai,pres.dur.pot.2act.nsgact.3und.sgund.fem.nplu,wmɛrkj
1362,omerkntnai,pres.dur.pot.2act.nsgact.3und.sgund.fem.plu,wmɛrbaj
1363,omerkntnai,pres.dur.pot.2act.nsgact.3und.sgund.def.nplu,jmɛrkj
1364,omerkntnai,pres.dur.pot.2act.nsgact.3und.sgund.def.plu,jmɛrbaj
1365,omerkntnai,pres.dur.pot.2act.nsgact.3und.nsgund.nplu,jmɛrkj
1366,omerkntnai,pres.dur.pot.2act.nsgact.3und.nsgund.plu,jmɛrbaj
1367,omerkntnai,pres.dur.pot.3act.sgact.1und.sgund.nplu,wmɛrk
1368,omerkntnai,pres.dur.pot.3act.sgact.1und.sgund.plu,wmɛrba
1369,omerkntnai,pres.dur.pot.3act.sgact.1und.nsgund.nplu,nmɛrk
1370,omerkntnai,pres.dur.pot.3act.sgact.1und.nsgund.plu,nmɛrba
1371,omerkntnai,pres.dur.pot.3act.sgact.2und.sgund.nplu,nmɛrk
1372,omerkntnai,pres.dur.pot.3act.sgact.2und.sgund.plu,nmɛrba
1373,omerkntnai,pres.dur.pot.3act.sgact.2und.nsgund.nplu,jmɛrk
1374,omerkntnai,pres.dur.pot.3act.sgact.2und.nsgund.plu,jmɛrba
1375,omerkntnai,pres.dur.pot.3act.sgact.3und.sgund.fem.nplu,wmɛrk
1376,omerkntnai,pres.dur.pot.3act.sgact.3und.sgund.fem.plu,wmɛrba
1377,omerkntnai,pres.dur.pot.3act.sgact.3und.sgund.def.nplu,jmɛrk
1378,omerkntnai,pres.dur.pot.3act.sgact.3und.sgund.def.plu,jmɛrba
1379,omerkntnai,pres.dur.pot.3act.sgact.3und.nsgund.nplu,jmɛrk
1380,omerkntnai,pres.dur.pot.3act.sgact.3und.nsgund.plu,jmɛrba
1381,omerkntnai,pres.dur.pot.3act.nsgact.1und.sgund.nplu,wmɛrkj
1382,omerkntnai,pres.dur.pot.3act.nsgact.1und.sgund.plu,wmɛrbaj
1383,omerkntnai,pres.dur.pot.3act.nsgact.1und.nsgund.nplu,nmɛrkj
1384,omerkntnai,pres.dur.pot.3act.nsgact.1und.nsgund.plu,nmɛrbaj
1385,omerkntnai,pres.dur.pot.3act.nsgact.2und.sgund.nplu,nmɛrkj
1386,omerkntnai,pres.dur.pot.3act.nsgact.2und.sgund.plu,nmɛrbaj
1387,omerkntnai,pres.dur.pot.3act.nsgact.2und.nsgund.nplu,jmɛrkj
1388,omerkntnai,pres.dur.pot.3act.nsgact.2und.nsgund.plu,jmɛrbaj
1389,omerkntnai,pres.dur.pot.3act.nsgact.3und.sgund.fem.nplu,wmɛrkj
1390,omerkntnai,pres.dur.pot.3act.nsgact.3und.sgund.fem.plu,wmɛrbaj
1391,omerkntnai,pres.dur.pot.3act.nsgact.3und.sgund.def.nplu,jmɛrkj
1392,omerkntnai,pres.dur.pot.3act.nsgact.3und.sgund.def.plu,jmɛrbaj
1393,omerkntnai,pres.dur.pot.3act.nsgact.3und.nsgund.nplu,jmɛrkj
1394,omerkntnai,pres.dur.pot.3act.nsgact.3und.nsgund.plu,jmɛrbaj
1395,omerkntnai,hod.dur.real.1act.sgact.2und.sgund.nplu,nmɛrkj
1396,omerkntnai,hod.dur.real.1act.sgact.2und.sgund.plu,nmɛrbaj
1397,omerkntnai,hod.dur.real.1act.sgact.2und.nsgund.nplu,jmɛrkj
1398,omerkntnai,hod.dur.real.1act.sgact.2und.nsgund.plu,jmɛrbaj
1399,omerkntnai,hod.dur.real.1act.sgact.3und.sgund.fem.nplu,wmɛrkj
1400,omerkntnai,hod.dur.real.1act.sgact.3und.sgund.fem.plu,wmɛrbaj
1401,omerkntnai,hod.dur.real.1act.sgact.3und.sgund.def.nplu,jmɛrkj
1402,omerkntnai,hod.dur.real.1act.sgact.3und.sgund.def.plu,jmɛrbaj
1403,omerkntnai,hod.dur.real.1act.sgact.3und.nsgund.nplu,jmɛrkj
1404,omerkntnai,hod.dur.real.1act.sgact.3und.nsgund.plu,jmɛrbaj
1405,omerkntnai,hod.dur.real.1act.nsgact.2und.sgund.nplu,nmɛrkⁿs
1406,omerkntnai,hod.dur.real.1act.nsgact.2und.sgund.plu,nmɛrbaⁿs
1407,omerkntnai,hod.dur.real.1act.nsgact.2und.nsgund.nplu,jmɛrkⁿs
1408,omerkntnai,hod.dur.real.1act.nsgact.2und.nsgund.plu,jmɛrbaⁿs
1409,omerkntnai,hod.dur.real.1act.nsgact.3und.sgund.fem.nplu,wmɛrkⁿs
1410,omerkntnai,hod.dur.real.1act.nsgact.3und.sgund.fem.plu,wmɛrbaⁿs
1411,omerkntnai,hod.dur.real.1act.nsgact.3und.sgund.def.nplu,jmɛrkⁿs
1412,omerkntnai,hod.dur.real.1act.nsgact.3und.sgund.def.plu,jmɛrbaⁿs
1413,omerkntnai,hod.dur.real.1act.nsgact.3und.nsgund.nplu,jmɛrkⁿs
1414,omerkntnai,hod.dur.real.1act.nsgact.3und.nsgund.plu,jmɛrbaⁿs
1415,omerkntnai,hod.dur.real.2act.sgact.1und.sgund.nplu,wmɛrkj
1416,omerkntnai,hod.dur.real.2act.sgact.1und.sgund.plu,wmɛrbaj
1417,omerkntnai,hod.dur.real.2act.sgact.1und.nsgund.nplu,nmɛrkj
1418,omerkntnai,hod.dur.real.2act.sgact.1und.nsgund.plu,nmɛrbaj
1419,omerkntnai,hod.dur.real.2act.sgact.3und.sgund.fem.nplu,wmɛrkj
1420,omerkntnai,hod.dur.real.2act.sgact.3und.sgund.fem.plu,wmɛrbaj
1421,omerkntnai,hod.dur.real.2act.sgact.3und.sgund.def.nplu,jmɛrkj
1422,omerkntnai,hod.dur.real.2act.sgact.3und.sgund.def.plu,jmɛrbaj
1423,omerkntnai,hod.dur.real.2act.sgact.3und.nsgund.nplu,jmɛrkj
1424,omerkntnai,hod.dur.real.2act.sgact.3und.nsgund.plu,jmɛrbaj
1425,omerkntnai,hod.dur.real.2act.nsgact.1und.sgund.nplu,wmɛrkⁿs
1426,omerkntnai,hod.dur.real.2act.nsgact.1und.sgund.plu,wmɛrbaⁿs
1427,omerkntnai,hod.dur.real.2act.nsgact.1und.nsgund.nplu,nmɛrkⁿs
1428,omerkntnai,hod.dur.real.2act.nsgact.1und.nsgund.plu,nmɛrbaⁿs
1429,omerkntnai,hod.dur.real.2act.nsgact.3und.sgund.fem.nplu,wmɛrkⁿs
1430,omerkntnai,hod.dur.real.2act.nsgact.3und.sgund.fem.plu,wmɛrbaⁿs
1431,omerkntnai,hod.dur.real.2act.nsgact.3und.sgund.def.nplu,jmɛrkⁿs
1432,omerkntnai,hod.dur.real.2act.nsgact.3und.sgund.def.plu,jmɛrbaⁿs
1433,omerkntnai,hod.dur.real.2act.nsgact.3und.nsgund.nplu,jmɛrkⁿs
1434,omerkntnai,hod.dur.real.2act.nsgact.3und.nsgund.plu,jmɛrbaⁿs
1435,omerkntnai,hod.dur.real.3act.sgact.1und.sgund.nplu,wmɛrkj
1436,omerkntnai,hod.dur.real.3act.sgact.1und.sgund.plu,wmɛrbaj
1437,omerkntnai,hod.dur.real.3act.sgact.1und.nsgund.nplu,nmɛrkj
1438,omerkntnai,hod.dur.real.3act.sgact.1und.nsgund.plu,nmɛrbaj
1439,omerkntnai,hod.dur.real.3act.sgact.2und.sgund.nplu,nmɛrkj
1440,omerkntnai,hod.dur.real.3act.sgact.2und.sgund.plu,nmɛrbaj
1441,omerkntnai,hod.dur.real.3act.sgact.2und.nsgund.nplu,jmɛrkj
1442,omerkntnai,hod.dur.real.3act.sgact.2und.nsgund.plu,jmɛrbaj
1443,omerkntnai,hod.dur.real.3act.sgact.3und.sgund.fem.nplu,wmɛrkj
1444,omerkntnai,hod.dur.real.3act.sgact.3und.sgund.fem.plu,wmɛrbaj
1445,omerkntnai,hod.dur.real.3act.sgact.3und.sgund.def.nplu,jmɛrkj
1446,omerkntnai,hod.dur.real.3act.sgact.3und.sgund.def.plu,jmɛrbaj
1447,omerkntnai,hod.dur.real.3act.sgact.3und.nsgund.nplu,jmɛrkj
1448,omerkntnai,hod.dur.real.3act.sgact.3und.nsgund.plu,jmɛrbaj
1449,omerkntnai,hod.dur.real.3act.nsgact.1und.sgund.nplu,wmɛrkⁿs
1450,omerkntnai,hod.dur.real.3act.nsgact.1und.sgund.plu,wmɛrbaⁿs
1451,omerkntnai,hod.dur.real.3act.nsgact.1und.nsgund.nplu,nmɛrkⁿs
1452,omerkntnai,hod.dur.real.3act.nsgact.1und.nsgund.plu,nmɛrbaⁿs
1453,omerkntnai,hod.dur.real.3act.nsgact.2und.sgund.nplu,nmɛrkⁿs
1454,omerkntnai,hod.dur.real.3act.nsgact.2und.sgund.plu,nmɛrbaⁿs
1455,omerkntnai,hod.dur.real.3act.nsgact.2und.nsgund.nplu,jmɛrkⁿs
1456,omerkntnai,hod.dur.real.3act.nsgact.2und.nsgund.plu,jmɛrbaⁿs
1457,omerkntnai,hod.dur.real.3act.nsgact.3und.sgund.fem.nplu,wmɛrkⁿs
1458,omerkntnai,hod.dur.real.3act.nsgact.3und.sgund.fem.plu,wmɛrbaⁿs
1459,omerkntnai,hod.dur.real.3act.nsgact.3und.sgund.def.nplu,jmɛrkⁿs
1460,omerkntnai,hod.dur.real.3act.nsgact.3und.sgund.def.plu,jmɛrbaⁿs
1461,omerkntnai,hod.dur.real.3act.nsgact.3und.nsgund.nplu,jmɛrkⁿs
1462,omerkntnai,hod.dur.real.3act.nsgact.3und.nsgund.plu,jmɛrbaⁿs
1463,omerkntnai,hod.pfv.real.1act.sgact.2und.sgund.nplu,knmɛrbaj
1464,omerkntnai,hod.pfv.real.1act.sgact.2und.nsgund.nplu,smɛrbaj
1465,omerkntnai,hod.pfv.real.1act.sgact.3und.sgund.fem.nplu,bmɛrbaj
1466,omerkntnai,hod.pfv.real.1act.sgact.3und.sgund.def.nplu,smɛrbaj
1467,omerkntnai,hod.pfv.real.1act.sgact.3und.nsgund.nplu,smɛrbaj
1468,omerkntnai,hod.pfv.real.1act.nsgact.2und.sgund.nplu,knmɛrbamɛ
1469,omerkntnai,hod.pfv.real.1act.nsgact.2und.nsgund.nplu,smɛrbamɛ
